effective_creep_strain,effective_plastic_strain,id,vonmises_stress,x,y,z
3.608218947900446e-05,0.002615168185196052,760,53303363.70392104,-0.0041046925888542866,0.00080902920390352499,0.00053124999999999993
3.608338599837407e-05,0.002615209938377842,761,53304198.76755685,-0.0041018435427266388,-0.00082335232601593643,0.00053124999999999993
3.621556251187611e-05,0.002619831125155085,762,53396622.5031017,-0.0034745260005231674,-0.0023303859280068935,0.00053124999999999993
3.621476094798541e-05,0.002619800901182277,763,53396018.02364554,-0.0023182433713966706,-0.0034826393974598446,0.00053124999999999993
3.608218947900537e-05,0.002615168185196041,764,53303363.70392082,-0.00080902920390352445,-0.0041046925888542866,0.00053124999999999993
3.60833859983747e-05,0.002615209938377832,765,53304198.76755664,0.00082335232601593784,-0.0041018435427266388,0.00053124999999999993
3.621556251187602e-05,0.002619831125155078,766,53396622.50310154,0.0023303859280068943,-0.0034745260005231665,0.00053124999999999993
3.62147609479853e-05,0.002619800901182286,767,53396018.02364572,0.0034826393974598446,-0.002318243371396671,0.00053124999999999993
3.608218947900522e-05,0.002615168185196055,768,53303363.70392111,0.0041046925888542866,-0.00080902920390352401,0.00053124999999999993
2.282415478397672e-05,0.002208649302241904,769,45172986.04483809,0.0043751795783650372,0.00087821835354297761,0.0009687500000000001
2.291233274394123e-05,0.002209786024604857,770,45195720.49209714,0.0037060592496129747,0.0024856767001764967,0.0009687500000000001
2.291166834799402e-05,0.002209779917625407,771,45195598.35250814,0.0024727249956180931,0.0037147133019235414,0.0009687500000000001
2.282276067983688e-05,0.002208620919580628,772,45172418.39161257,0.00086294077634826061,0.0043782184774126638,0.0009687500000000001
2.28241547839768e-05,0.002208649302241906,773,45172986.04483811,-0.0008782183535429775,0.0043751795783650372,0.0009687500000000001
2.291233274394148e-05,0.002209786024604853,774,45195720.49209706,-0.0024856767001764967,0.0037060592496129747,0.0009687500000000001
2.2911668347994e-05,0.002209779917625406,775,45195598.35250812,-0.0037147133019235414,0.0024727249956180935,0.0009687500000000001
2.282276067983694e-05,0.002208620919580621,776,45172418.39161241,-0.0043782184774126638,0.00086294077634826093,0.0009687500000000001
2.282415478397693e-05,0.002208649302241898,777,45172986.04483793,-0.004375179578365038,-0.0008782183535429762,0.0009687500000000001
2.291233274394144e-05,0.002209786024604856,778,45195720.49209711,-0.0037060592496129755,-0.0024856767001764958,0.0009687500000000001
2.291166834799397e-05,0.002209779917625408,779,45195598.35250815,-0.0024727249956180927,-0.0037147133019235423,0.0009687500000000001
2.282276067983679e-05,0.002208620919580626,780,45172418.39161254,-0.00086294077634826007,-0.0043782184774126638,0.0009687500000000001
2.282415478397677e-05,0.002208649302241903,781,45172986.04483804,0.00087821835354297772,-0.0043751795783650363,0.0009687500000000001
2.29123327439414e-05,0.002209786024604857,782,45195720.49209714,0.0024856767001764967,-0.0037060592496129747,0.0009687500000000001
2.291166834799376e-05,0.002209779917625411,783,45195598.35250822,0.0037147133019235414,-0.0024727249956180927,0.0009687500000000001
2.282276067983684e-05,0.002208620919580626,784,45172418.39161252,0.0043782184774126638,-0.00086294077634825996,0.0009687500000000001
4.605388493593343e-05,0.00280049038958411,785,57009807.79168221,0.0041018435427266388,0.00082335232601593762,0.0009687500000000001
4.566432793521083e-05,0.002793666092010128,786,56873321.84020258,0.0034745260005231669,0.0023303859280068948,0.0009687500000000001
