case	metric	value
b126_cax8rt_small_creep	abaqus_native_integration_heat_reaction_maximum_zero_reference_absolute_difference	0.000000000000e+00
b126_cax8rt_small_creep	abaqus_native_integration_displacement_relative_l2	5.717287155566e-10
b126_cax8rt_small_creep	abaqus_native_integration_displacement_relative_absolute_peak	1.385610494444e-09
b126_cax8rt_small_creep	abaqus_native_integration_displacement_maximum_pointwise_relative	2.904908669915e-09
b126_cax8rt_small_creep	abaqus_native_integration_displacement_maximum_pointwise_relative_index	25
b126_cax8rt_small_creep	abaqus_native_integration_displacement_maximum_pointwise_actual_norm	2.023599994122e-07
b126_cax8rt_small_creep	abaqus_native_integration_displacement_maximum_pointwise_reference_norm	2.023600000000e-07
b126_cax8rt_small_creep	abaqus_native_integration_displacement_maximum_difference_index	26
b126_cax8rt_small_creep	abaqus_native_integration_displacement_maximum_absolute_group_difference	1.314461605095e-15
b126_cax8rt_small_creep	abaqus_native_integration_displacement_zero_reference_count	10
b126_cax8rt_small_creep	abaqus_native_integration_displacement_maximum_zero_reference_absolute_difference	1.671686319408e-49
b126_cax8rt_small_creep	abaqus_native_integration_stress_relative_l2	3.681073160630e-10
b126_cax8rt_small_creep	abaqus_native_integration_stress_relative_absolute_peak	9.870321393731e-10
b126_cax8rt_small_creep	abaqus_native_integration_stress_maximum_pointwise_relative	1.233790174216e-09
b126_cax8rt_small_creep	abaqus_native_integration_stress_maximum_pointwise_relative_index	15
b126_cax8rt_small_creep	abaqus_native_integration_stress_maximum_pointwise_actual_norm	7.999999991941e+07
b126_cax8rt_small_creep	abaqus_native_integration_stress_maximum_pointwise_reference_norm	8.000000000000e+07
b126_cax8rt_small_creep	abaqus_native_integration_stress_maximum_difference_index	15
b126_cax8rt_small_creep	abaqus_native_integration_stress_maximum_absolute_group_difference	9.870321393731e-02
b126_cax8rt_small_creep	abaqus_native_integration_stress_zero_reference_count	0
b126_cax8rt_small_creep	abaqus_native_integration_stress_maximum_zero_reference_absolute_difference	0.000000000000e+00
b126_cax8rt_small_creep	abaqus_native_integration_elastic_relative_l2	4.405312620584e-10
b126_cax8rt_small_creep	abaqus_native_integration_elastic_relative_absolute_peak	1.181227642151e-09
b126_cax8rt_small_creep	abaqus_native_integration_elastic_maximum_pointwise_relative	1.476534552689e-09
b126_cax8rt_small_creep	abaqus_native_integration_elastic_maximum_pointwise_relative_index	15
b126_cax8rt_small_creep	abaqus_native_integration_elastic_maximum_pointwise_actual_norm	4.345112190211e-04
b126_cax8rt_small_creep	abaqus_native_integration_elastic_maximum_pointwise_reference_norm	4.345112196480e-04
b126_cax8rt_small_creep	abaqus_native_integration_elastic_maximum_difference_index	15
b126_cax8rt_small_creep	abaqus_native_integration_elastic_maximum_absolute_group_difference	6.415708293411e-13
b126_cax8rt_small_creep	abaqus_native_integration_elastic_zero_reference_count	0
b126_cax8rt_small_creep	abaqus_native_integration_elastic_maximum_zero_reference_absolute_difference	0.000000000000e+00
b126_cax8rt_small_creep	abaqus_native_integration_creep_relative_l2	5.613897843910e-10
b126_cax8rt_small_creep	abaqus_native_integration_creep_relative_absolute_peak	3.536137217683e-10
b126_cax8rt_small_creep	abaqus_native_integration_creep_maximum_pointwise_relative	3.220958098125e-09
b126_cax8rt_small_creep	abaqus_native_integration_creep_maximum_pointwise_relative_index	15
b126_cax8rt_small_creep	abaqus_native_integration_creep_maximum_pointwise_actual_norm	1.802824444882e-05
b126_cax8rt_small_creep	abaqus_native_integration_creep_maximum_pointwise_reference_norm	1.802824450688e-05
b126_cax8rt_small_creep	abaqus_native_integration_creep_maximum_difference_index	39
b126_cax8rt_small_creep	abaqus_native_integration_creep_maximum_absolute_group_difference	5.834542569975e-14
b126_cax8rt_small_creep	abaqus_native_integration_creep_zero_reference_count	4
b126_cax8rt_small_creep	abaqus_native_integration_creep_maximum_zero_reference_absolute_difference	0.000000000000e+00
b126_cax8rt_small_creep	abaqus_native_integration_plastic_relative_l2	9.563763427898e-10
b126_cax8rt_small_creep	abaqus_native_integration_plastic_relative_absolute_peak	2.417724766060e-09
b126_cax8rt_small_creep	abaqus_native_integration_plastic_maximum_pointwise_relative	4.029541276766e-09
b126_cax8rt_small_creep	abaqus_native_integration_plastic_maximum_pointwise_relative_index	15
b126_cax8rt_small_creep	abaqus_native_integration_plastic_maximum_pointwise_actual_norm	1.837117299685e-04
b126_cax8rt_small_creep	abaqus_native_integration_plastic_maximum_pointwise_reference_norm	1.837117307087e-04
b126_cax8rt_small_creep	abaqus_native_integration_plastic_maximum_difference_index	15
b126_cax8rt_small_creep	abaqus_native_integration_plastic_maximum_absolute_group_difference	7.402740019171e-13
b126_cax8rt_small_creep	abaqus_native_integration_plastic_zero_reference_count	8
b126_cax8rt_small_creep	abaqus_native_integration_plastic_maximum_zero_reference_absolute_difference	0.000000000000e+00
b126_cax8rt_small_creep	abaqus_native_integration_simultaneous_plastic_creep_samples	12
b126_cax8rt_small_creep	cross_solver_diagnostic_equiv_creep_relative_l2	1.713629022721e-02
b126_cax8rt_small_creep	cross_solver_diagnostic_equiv_creep_relative_absolute_peak	9.501188005360e-03
b126_cax8rt_small_creep	cross_solver_diagnostic_equiv_creep_maximum_pointwise_relative	8.000000000000e+00
b126_cax8rt_small_creep	cross_solver_diagnostic_equiv_creep_maximum_pointwise_relative_index	7
b126_cax8rt_small_creep	cross_solver_diagnostic_equiv_creep_maximum_pointwise_relative_actual	1.440000000000e-06
b126_cax8rt_small_creep	cross_solver_diagnostic_equiv_creep_maximum_pointwise_relative_reference	1.600000000000e-07
b126_cax8rt_small_creep	cross_solver_diagnostic_equiv_creep_maximum_absolute_difference_index	39
b126_cax8rt_small_creep	cross_solver_diagnostic_equiv_creep_maximum_absolute_difference_actual	1.360000000000e-04
b126_cax8rt_small_creep	cross_solver_diagnostic_equiv_creep_maximum_absolute_difference_reference	1.347199999524e-04
b126_cax8rt_small_creep	cross_solver_diagnostic_equiv_creep_zero_reference_count	4
b126_cax8rt_small_creep	cross_solver_diagnostic_equiv_creep_maximum_zero_reference_absolute_difference	1.600000000000e-07
b126_cax8rt_small_creep	cross_solver_diagnostic_displacement_relative_l2	1.858190806296e-03
b126_cax8rt_small_creep	cross_solver_diagnostic_displacement_relative_absolute_peak	1.508546265287e-03
b126_cax8rt_small_creep	cross_solver_diagnostic_displacement_maximum_pointwise_relative	1.000000000000e+00
b126_cax8rt_small_creep	cross_solver_diagnostic_displacement_maximum_pointwise_relative_index	0
b126_cax8rt_small_creep	cross_solver_diagnostic_displacement_maximum_pointwise_actual_norm	0.000000000000e+00
b126_cax8rt_small_creep	cross_solver_diagnostic_displacement_maximum_pointwise_reference_norm	1.671686319408e-49
b126_cax8rt_small_creep	cross_solver_diagnostic_displacement_maximum_difference_index	26
b126_cax8rt_small_creep	cross_solver_diagnostic_displacement_maximum_absolute_group_difference	1.431084820061e-09
b126_cax8rt_small_creep	cross_solver_diagnostic_displacement_zero_reference_count	0
b126_cax8rt_small_creep	cross_solver_diagnostic_displacement_maximum_zero_reference_absolute_difference	0.000000000000e+00
b126_cax8rt_small_creep	expected_backward_final_creep	1.360000000000e-04
b126_cax8rt_small_creep	expected_abaqus_final_creep	1.347200000000e-04
